Date,Route,Attempted,Succeeded,Success Percentage
7/11/14,Emmons-Winthrop,2,2,1
7/11/14,Kautz Glacier,11,12,1.090909091
7/11/14,Emmons-Winthrop,3,3,1
7/11/14,Disappointment Cleaver,2,2,1
7/11/14,Disappointment Cleaver,12,12,1
7/11/14,Disappointment Cleaver,3,3,1
7/11/14,Disappointment Cleaver,3,3,1
7/11/14,Emmons-Winthrop,8,0,0
7/11/14,Emmons-Winthrop,2,2,1
7/11/14,Disappointment Cleaver,2,2,1
7/11/14,Emmons-Winthrop,8,0,0
7/11/14,Disappointment Cleaver,4,0,0
7/11/14,Disappointment Cleaver,2,0,0
7/11/14,Emmons-Winthrop,1,0,0
7/11/14,Emmons-Winthrop,1,0,0
7/11/14,Disappointment Cleaver,7,0,0
7/11/14,Emmons-Winthrop,6,6,1
7/11/14,Emmons-Winthrop,5,0,0
7/11/14,glacier only - no summit attempt,3,0,0
7/11/14,Disappointment Cleaver,4,4,1
7/11/14,Disappointment Cleaver,12,10,0.833333333
7/11/14,Disappointment Cleaver,3,3,1
7/11/14,Disappointment Cleaver,12,9,0.75
7/11/14,Disappointment Cleaver,2,2,1
7/10/14,Disappointment Cleaver,12,11,0.916666667
7/10/14,Disappointment Cleaver,2,0,0
7/10/14,Emmons-Winthrop,3,3,1
7/10/14,Little Tahoma,3,3,1
7/10/14,Disappointment Cleaver,11,11,1
7/10/14,Disappointment Cleaver,4,2,0.5
7/10/14,Disappointment Cleaver,1,0,0
7/10/14,Emmons-Winthrop,2,0,0
7/10/14,Disappointment Cleaver,4,4,1
7/10/14,Liberty RIngraham Directge,2,2,1
7/10/14,Disappointment Cleaver,4,4,1
7/10/14,Emmons-Winthrop,12,12,1
7/10/14,Fuhrer's Finger,4,0,0
7/10/14,Disappointment Cleaver,2,1,0.5
7/10/14,Disappointment Cleaver,5,5,1
7/10/14,Disappointment Cleaver,5,5,1
7/10/14,Disappointment Cleaver,3,0,0
7/10/14,Disappointment Cleaver,3,4,1.333333333
7/9/14,Disappointment Cleaver,12,10,0.833333333
7/9/14,Disappointment Cleaver,12,11,0.916666667
7/9/14,Disappointment Cleaver,3,3,1
7/9/14,Disappointment Cleaver,2,2,1
7/9/14,Disappointment Cleaver,4,3,0.75
7/9/14,Disappointment Cleaver,2,2,1
7/9/14,Disappointment Cleaver,12,12,1
7/9/14,Disappointment Cleaver,2,0,0
7/9/14,Disappointment Cleaver,1,0,0
7/9/14,Emmons-Winthrop,7,7,1
7/9/14,Emmons-Winthrop,9,9,1
7/9/14,Disappointment Cleaver,2,0,0
7/9/14,Disappointment Cleaver,7,6,0.857142857
7/9/14,Disappointment Cleaver,2,0,0
7/9/14,Disappointment Cleaver,2,2,1
7/8/14,Disappointment Cleaver,3,0,0
7/8/14,Emmons-Winthrop,12,10,0.833333333
7/8/14,Disappointment Cleaver,12,10,0.833333333
7/8/14,Emmons-Winthrop,4,3,0.75
7/8/14,Liberty RIngraham Directge,2,0,0
7/8/14,Disappointment Cleaver,12,9,0.75
7/8/14,Disappointment Cleaver,5,5,1
7/8/14,Emmons-Winthrop,2,2,1
7/8/14,Disappointment Cleaver,2,0,0
7/8/14,Success Cleaver,2,0,0
7/8/14,Emmons-Winthrop,2,2,1
7/8/14,Disappointment Cleaver,4,4,1
7/8/14,Disappointment Cleaver,2,0,0
7/8/14,Little Tahoma,6,6,1
7/8/14,Kautz Glacier,12,12,1
7/8/14,Disappointment Cleaver,7,7,1
7/8/14,Disappointment Cleaver,2,2,1
7/8/14,Disappointment Cleaver,4,3,0.75
7/8/14,Emmons-Winthrop,3,3,1
7/7/14,Emmons-Winthrop,2,2,1
7/7/14,Disappointment Cleaver,6,3,0.5
7/7/14,Kautz Glacier,2,2,1
7/7/14,Disappointment Cleaver,2,0,0
7/7/14,Disappointment Cleaver,4,0,0
7/7/14,Disappointment Cleaver,11,9,0.818181818
7/7/14,Disappointment Cleaver,4,4,1
7/7/14,Fuhrer's Finger,5,5,1
7/7/14,Little Tahoma,2,0,0
7/7/14,Emmons-Winthrop,5,5,1
7/7/14,Disappointment Cleaver,3,3,1
7/7/14,Emmons-Winthrop,6,6,1
7/7/14,Disappointment Cleaver,3,3,1
7/7/14,Emmons-Winthrop,3,3,1
7/7/14,Disappointment Cleaver,5,5,1
7/7/14,Emmons-Winthrop,3,3,1
7/7/14,Disappointment Cleaver,3,3,1
7/7/14,Emmons-Winthrop,6,6,1
7/7/14,Kautz Glacier,2,0,0
7/7/14,Disappointment Cleaver,11,9,0.818181818
7/7/14,Disappointment Cleaver,4,2,0.5
7/7/14,Disappointment Cleaver,3,3,1
7/7/14,Disappointment Cleaver,12,9,0.75
7/7/14,Disappointment Cleaver,11,9,0.818181818
7/7/14,Disappointment Cleaver,2,2,1
7/7/14,Disappointment Cleaver,10,9,0.9
7/7/14,Disappointment Cleaver,2,0,0
7/7/14,Disappointment Cleaver,2,2,1
7/6/14,Emmons-Winthrop,12,12,1
7/6/14,Disappointment Cleaver,3,0,0
7/6/14,Emmons-Winthrop,6,5,0.833333333
7/6/14,Disappointment Cleaver,2,2,1
7/6/14,Emmons-Winthrop,2,2,1
7/6/14,Disappointment Cleaver,5,5,1
7/6/14,Disappointment Cleaver,3,3,1
7/6/14,Disappointment Cleaver,4,4,1
7/6/14,Emmons-Winthrop,6,6,1
7/6/14,Disappointment Cleaver,6,5,0.833333333
7/6/14,Emmons-Winthrop,2,0,0
7/6/14,Disappointment Cleaver,5,4,0.8
7/6/14,Emmons-Winthrop,4,4,1
7/6/14,Disappointment Cleaver,2,2,1
7/6/14,Kautz Glacier,12,11,0.916666667
7/6/14,glacier only - no summit attempt,5,0,0
7/6/14,Emmons-Winthrop,3,0,0
7/6/14,Kautz Glacier,2,0,0
7/6/14,Emmons-Winthrop,1,0,0
7/6/14,Emmons-Winthrop,3,3,1
7/6/14,Disappointment Cleaver,3,0,0
7/6/14,Disappointment Cleaver,2,0,0
7/6/14,Disappointment Cleaver,2,2,1
7/6/14,Disappointment Cleaver,3,3,1
7/6/14,Disappointment Cleaver,4,4,1
7/6/14,Disappointment Cleaver,12,12,1
7/6/14,Disappointment Cleaver,3,3,1
7/6/14,Emmons-Winthrop,2,2,1
7/6/14,Emmons-Winthrop,2,2,1
7/6/14,Disappointment Cleaver,3,3,1
7/6/14,glacier only - no summit attempt,1,0,0
7/6/14,Disappointment Cleaver,2,2,1
7/6/14,Kautz Glacier,3,3,1
7/6/14,Disappointment Cleaver,12,9,0.75
7/6/14,Disappointment Cleaver,4,4,1
7/5/14,Disappointment Cleaver,3,3,1
7/5/14,Disappointment Cleaver,3,3,1
7/5/14,Disappointment Cleaver,3,0,0
7/5/14,Emmons-Winthrop,8,8,1
7/5/14,Little Tahoma,4,4,1
7/5/14,glacier only - no summit attempt,3,0,0
7/5/14,Disappointment Cleaver,10,10,1
7/5/14,Disappointment Cleaver,12,12,1
7/5/14,Disappointment Cleaver,2,0,0
7/5/14,Disappointment Cleaver,3,3,1
7/5/14,Disappointment Cleaver,2,0,0
7/5/14,Kautz Glacier,2,0,0
7/5/14,Disappointment Cleaver,3,3,1
7/5/14,Little Tahoma,5,5,1
7/5/14,Emmons-Winthrop,2,2,1
7/5/14,Disappointment Cleaver,4,0,0
7/5/14,Emmons-Winthrop,2,0,0
7/5/14,Kautz Glacier,2,0,0
7/5/14,Disappointment Cleaver,12,6,0.5
7/5/14,Disappointment Cleaver,2,0,0
7/5/14,Disappointment Cleaver,4,4,1
7/4/14,Disappointment Cleaver,8,7,0.875
7/4/14,Emmons-Winthrop,5,0,0
7/4/14,Little Tahoma,2,0,0
7/4/14,Kautz Glacier,3,3,1
7/4/14,Disappointment Cleaver,12,0,0
7/4/14,Disappointment Cleaver,4,0,0
7/4/14,Disappointment Cleaver,8,3,0.375
7/4/14,Disappointment Cleaver,8,7,0.875
7/4/14,Disappointment Cleaver,3,3,1
7/4/14,Disappointment Cleaver,12,10,0.833333333
7/4/14,Disappointment Cleaver,2,0,0
7/4/14,glacier only - no summit attempt,1,0,0
7/4/14,Emmons-Winthrop,4,4,1
7/4/14,Ptarmigan RIngraham Directge,2,0,0
7/4/14,Liberty RIngraham Directge,2,2,1
7/4/14,Disappointment Cleaver,4,4,1
7/4/14,Disappointment Cleaver,2,2,1
7/4/14,Disappointment Cleaver,2,0,0
7/4/14,Disappointment Cleaver,3,2,0.666666667
7/4/14,Disappointment Cleaver,1,0,0
7/4/14,Kautz Glacier,2,2,1
7/4/14,Kautz Glacier,6,0,0
7/4/14,Disappointment Cleaver,4,0,0
7/4/14,Emmons-Winthrop,3,3,1
7/4/14,Disappointment Cleaver,5,4,0.8
7/4/14,Disappointment Cleaver,2,2,1
7/4/14,glacier only - no summit attempt,2,0,0
7/4/14,Disappointment Cleaver,2,2,1
7/4/14,Disappointment Cleaver,3,0,0
7/4/14,Emmons-Winthrop,4,4,1
7/4/14,Kautz Glacier,5,0,0
7/4/14,Emmons-Winthrop,7,7,1
7/4/14,Disappointment Cleaver,3,3,1
7/4/14,Liberty RIngraham Directge,2,2,1
7/4/14,Disappointment Cleaver,2,2,1
7/4/14,Disappointment Cleaver,4,0,0
7/4/14,Liberty RIngraham Directge,2,2,1
7/4/14,Disappointment Cleaver,11,7,0.636363636
7/4/14,Tahoma Glacier,2,2,1
7/4/14,Emmons-Winthrop,2,2,1
7/4/14,Emmons-Winthrop,4,3,0.75
7/4/14,Little Tahoma,4,4,1
7/3/14,Emmons-Winthrop,11,11,1
7/3/14,Emmons-Winthrop,11,11,1
7/3/14,Disappointment Cleaver,6,0,0
7/3/14,Disappointment Cleaver,3,3,1
7/3/14,Disappointment Cleaver,3,3,1
7/3/14,Disappointment Cleaver,3,3,1
7/3/14,Disappointment Cleaver,2,0,0
7/3/14,Disappointment Cleaver,2,0,0
7/3/14,Disappointment Cleaver,4,4,1
7/3/14,Disappointment Cleaver,4,3,0.75
7/3/14,Disappointment Cleaver,2,0,0
7/3/14,Kautz Glacier,3,3,1
7/3/14,Disappointment Cleaver,3,3,1
7/3/14,Emmons-Winthrop,4,4,1
7/3/14,Disappointment Cleaver,8,4,0.5
7/3/14,Emmons-Winthrop,10,4,0.4
7/3/14,Disappointment Cleaver,4,0,0
7/3/14,Disappointment Cleaver,2,2,1
7/3/14,Emmons-Winthrop,7,6,0.857142857
7/3/14,Liberty RIngraham Directge,2,2,1
7/3/14,Disappointment Cleaver,3,3,1
7/3/14,Disappointment Cleaver,8,0,0
7/3/14,Disappointment Cleaver,12,9,0.75
7/3/14,Disappointment Cleaver,12,10,0.833333333
7/3/14,Fuhrer's Finger,3,0,0
7/3/14,Disappointment Cleaver,1,2,2
7/3/14,Emmons-Winthrop,11,0,0
7/3/14,Disappointment Cleaver,4,2,0.5
7/3/14,Disappointment Cleaver,5,5,1
7/3/14,Kautz Glacier,2,2,1
7/3/14,Emmons-Winthrop,7,6,0.857142857
7/3/14,Disappointment Cleaver,6,0,0
7/3/14,Kautz Glacier,8,0,0
7/3/14,Emmons-Winthrop,2,0,0
7/2/14,Emmons-Winthrop,4,0,0
7/2/14,Emmons-Winthrop,7,7,1
7/2/14,Emmons-Winthrop,2,2,1
7/2/14,Tahoma Glacier,2,0,0
7/2/14,Disappointment Cleaver,2,2,1
7/2/14,Disappointment Cleaver,4,0,0
7/2/14,Disappointment Cleaver,6,4,0.666666667
7/2/14,Fuhrer's Finger,6,6,1
7/2/14,Emmons-Winthrop,12,11,0.916666667
7/2/14,Disappointment Cleaver,1,1,1
7/2/14,Disappointment Cleaver,12,12,1
7/2/14,Disappointment Cleaver,11,8,0.727272727
7/1/14,Kautz Glacier,12,10,0.833333333
7/1/14,Emmons-Winthrop,2,2,1
7/1/14,Emmons-Winthrop,3,0,0
7/1/14,Disappointment Cleaver,2,2,1
7/1/14,Emmons-Winthrop,3,0,0
7/1/14,Disappointment Cleaver,4,2,0.5
7/1/14,Disappointment Cleaver,2,2,1
7/1/14,Disappointment Cleaver,2,2,1
7/1/14,Little Tahoma,2,0,0
7/1/14,Disappointment Cleaver,12,6,0.5
7/1/14,Emmons-Winthrop,11,0,0
7/1/14,Disappointment Cleaver,2,2,1
7/1/14,Disappointment Cleaver,2,2,1
7/1/14,Disappointment Cleaver,3,3,1
7/1/14,Disappointment Cleaver,12,8,0.666666667
7/1/14,Disappointment Cleaver,12,11,0.916666667
7/1/14,Disappointment Cleaver,3,0,0
7/1/14,Disappointment Cleaver,11,11,1
7/1/14,Disappointment Cleaver,4,4,1
7/1/14,Emmons-Winthrop,5,5,1
7/1/14,Disappointment Cleaver,6,4,0.666666667
6/30/14,Disappointment Cleaver,5,2,0.4
6/30/14,Disappointment Cleaver,2,2,1
6/30/14,Emmons-Winthrop,3,0,0
6/30/14,Disappointment Cleaver,3,3,1
6/30/14,Emmons-Winthrop,10,10,1
6/30/14,Disappointment Cleaver,12,10,0.833333333
6/30/14,Disappointment Cleaver,11,10,0.909090909
6/30/14,Disappointment Cleaver,1,0,0
6/30/14,Disappointment Cleaver,2,0,0
6/30/14,glacier only - no summit attempt,2,0,0
6/30/14,Disappointment Cleaver,7,6,0.857142857
6/30/14,Emmons-Winthrop,4,0,0
6/30/14,Liberty RIngraham Directge,2,0,0
6/30/14,Emmons-Winthrop,3,3,1
6/30/14,Ptarmigan RIngraham Directge,2,0,0
6/30/14,Disappointment Cleaver,2,2,1
6/30/14,Little Tahoma,7,7,1
6/30/14,Emmons-Winthrop,4,4,1
6/30/14,Disappointment Cleaver,2,2,1
6/30/14,Disappointment Cleaver,2,0,0
6/29/14,Disappointment Cleaver,2,0,0
6/29/14,Emmons-Winthrop,12,12,1
6/29/14,Disappointment Cleaver,4,4,1
6/29/14,Ptarmigan RIngraham Directge,2,2,1
6/29/14,Disappointment Cleaver,5,4,0.8
6/29/14,Kautz Glacier,2,2,1
6/29/14,Disappointment Cleaver,11,10,0.909090909
6/29/14,Disappointment Cleaver,3,0,0
6/29/14,Disappointment Cleaver,12,11,0.916666667
6/29/14,Disappointment Cleaver,2,2,1
6/29/14,Kautz Cleaver,1,0,0
6/29/14,Disappointment Cleaver,2,2,1
6/29/14,Disappointment Cleaver,5,0,0
6/29/14,Disappointment Cleaver,3,3,1
6/29/14,Liberty RIngraham Directge,2,2,1
6/29/14,Disappointment Cleaver,9,7,0.777777778
6/29/14,Fuhrer's Finger,2,0,0
6/29/14,Disappointment Cleaver,5,0,0
6/29/14,Emmons-Winthrop,3,0,0
6/29/14,Emmons-Winthrop,6,6,1
6/29/14,Kautz Glacier,12,12,1
6/29/14,Emmons-Winthrop,2,0,0
6/29/14,Disappointment Cleaver,8,8,1
6/29/14,Disappointment Cleaver,12,5,0.416666667
6/29/14,Disappointment Cleaver,2,2,1
6/29/14,Disappointment Cleaver,2,1,0.5
6/29/14,Disappointment Cleaver,12,12,1
6/29/14,Disappointment Cleaver,2,2,1
6/29/14,Disappointment Cleaver,10,6,0.6
6/28/14,Disappointment Cleaver,12,8,0.666666667
6/28/14,Emmons-Winthrop,7,0,0
6/28/14,Emmons-Winthrop,8,8,1
6/28/14,Kautz Glacier,5,0,0
6/28/14,Disappointment Cleaver,6,0,0
6/28/14,Disappointment Cleaver,2,2,1
6/28/14,Disappointment Cleaver,3,2,0.666666667
6/28/14,Disappointment Cleaver,2,0,0
6/28/14,Disappointment Cleaver,3,0,0
6/28/14,Liberty RIngraham Directge,2,0,0
6/28/14,Disappointment Cleaver,2,0,0
6/28/14,Unknown,1,0,0
6/28/14,Disappointment Cleaver,2,2,1
6/28/14,Disappointment Cleaver,1,0,0
6/28/14,Unknown,2,0,0
6/28/14,Disappointment Cleaver,3,3,1
6/28/14,Emmons-Winthrop,7,7,1
6/28/14,Disappointment Cleaver,7,0,0
6/28/14,Disappointment Cleaver,2,0,0
6/28/14,Emmons-Winthrop,3,3,1
6/28/14,Disappointment Cleaver,4,0,0
6/28/14,Disappointment Cleaver,4,3,0.75
6/28/14,Unknown,26,0,0
6/28/14,Disappointment Cleaver,2,2,1
6/28/14,Unknown,2,0,0
6/27/14,Disappointment Cleaver,12,0,0
6/27/14,Fuhrer's Finger,6,0,0
6/27/14,Disappointment Cleaver,12,0,0
6/27/14,Disappointment Cleaver,10,0,0
6/27/14,Disappointment Cleaver,5,0,0
6/27/14,Disappointment Cleaver,2,0,0
6/27/14,Emmons-Winthrop,2,0,0
6/27/14,Disappointment Cleaver,2,0,0
6/27/14,Disappointment Cleaver,2,0,0
6/27/14,Emmons-Winthrop,5,0,0
6/27/14,Disappointment Cleaver,11,4,0.363636364
6/27/14,Disappointment Cleaver,3,0,0
6/27/14,Disappointment Cleaver,3,0,0
6/27/14,Disappointment Cleaver,3,3,1
6/27/14,Disappointment Cleaver,2,2,1
6/26/14,Disappointment Cleaver,11,0,0
6/26/14,Disappointment Cleaver,12,0,0
6/26/14,Disappointment Cleaver,12,0,0
6/26/14,Emmons-Winthrop,12,0,0
6/26/14,Kautz Glacier,2,2,1
6/26/14,Disappointment Cleaver,3,0,0
6/26/14,Kautz Glacier,2,0,0
6/26/14,Fuhrer's Finger,6,6,1
6/26/14,Disappointment Cleaver,6,0,0
6/26/14,Liberty RIngraham Directge,2,2,1
6/26/14,Unknown,2,0,0
6/26/14,Disappointment Cleaver,8,0,0
6/26/14,Emmons-Winthrop,3,0,0
6/26/14,Emmons-Winthrop,3,0,0
6/25/14,Disappointment Cleaver,12,0,0
6/25/14,Disappointment Cleaver,12,12,1
6/25/14,Disappointment Cleaver,12,12,1
6/25/14,Disappointment Cleaver,3,2,0.666666667
6/25/14,Disappointment Cleaver,6,1,0.166666667
6/25/14,Disappointment Cleaver,12,0,0
6/25/14,Disappointment Cleaver,12,8,0.666666667
6/25/14,Disappointment Cleaver,5,5,1
6/25/14,Disappointment Cleaver,3,3,1
6/25/14,Disappointment Cleaver,2,0,0
6/25/14,Liberty RIngraham Directge,2,0,0
6/25/14,Disappointment Cleaver,2,0,0
6/25/14,Disappointment Cleaver,3,0,0
6/25/14,Disappointment Cleaver,2,2,1
6/25/14,Unknown,3,0,0
6/25/14,Disappointment Cleaver,2,2,1
6/24/14,Kautz Glacier,12,10,0.833333333
6/24/14,Disappointment Cleaver,12,12,1
6/24/14,Disappointment Cleaver,12,9,0.75
6/24/14,Disappointment Cleaver,6,0,0
6/24/14,Disappointment Cleaver,4,0,0
6/24/14,Disappointment Cleaver,3,0,0
6/24/14,Disappointment Cleaver,2,2,1
6/24/14,Emmons-Winthrop,2,0,0
6/24/14,Disappointment Cleaver,2,0,0
6/24/14,Disappointment Cleaver,2,1,0.5
6/24/14,Disappointment Cleaver,3,0,0
6/24/14,Disappointment Cleaver,5,0,0
6/24/14,Disappointment Cleaver,2,2,1
6/24/14,Disappointment Cleaver,6,2,0.333333333
6/24/14,Unknown,2,0,0
6/24/14,Disappointment Cleaver,2,2,1
6/23/14,Disappointment Cleaver,12,11,0.916666667
6/23/14,Emmons-Winthrop,11,9,0.818181818
6/23/14,Disappointment Cleaver,12,12,1
6/23/14,Disappointment Cleaver,11,7,0.636363636
6/23/14,Emmons-Winthrop,12,5,0.416666667
6/23/14,Disappointment Cleaver,12,11,0.916666667
6/23/14,Disappointment Cleaver,3,0,0
6/23/14,Kautz Glacier,3,0,0
6/23/14,Kautz Glacier,6,0,0
6/23/14,Disappointment Cleaver,8,0,0
6/23/14,Disappointment Cleaver,8,0,0
6/23/14,Emmons-Winthrop,5,0,0
6/23/14,Disappointment Cleaver,3,0,0
6/23/14,Disappointment Cleaver,2,2,1
6/23/14,Kautz Glacier,2,0,0
6/23/14,Disappointment Cleaver,3,3,1
6/23/14,Disappointment Cleaver,3,3,1
6/23/14,Disappointment Cleaver,3,2,0.666666667
6/23/14,Disappointment Cleaver,8,7,0.875
6/23/14,Fuhrer's Finger,2,0,0
6/22/14,Emmons-Winthrop,11,11,1
6/22/14,Disappointment Cleaver,12,12,1
6/22/14,Kautz Cleaver,10,0,0
6/22/14,Disappointment Cleaver,12,8,0.666666667
6/22/14,Disappointment Cleaver,4,0,0
6/22/14,Emmons-Winthrop,3,3,1
6/22/14,Emmons-Winthrop,2,0,0
6/22/14,Liberty RIngraham Directge,3,3,1
6/22/14,Disappointment Cleaver,2,0,0
6/22/14,Liberty RIngraham Directge,2,2,1
6/22/14,Emmons-Winthrop,2,0,0
6/22/14,Liberty RIngraham Directge,2,2,1
6/22/14,Little Tahoma,3,3,1
6/22/14,Disappointment Cleaver,1,0,0
6/22/14,Disappointment Cleaver,2,2,1
6/22/14,Disappointment Cleaver,3,3,1
6/22/14,Disappointment Cleaver,3,3,1
6/22/14,Disappointment Cleaver,4,4,1
6/22/14,Disappointment Cleaver,3,3,1
6/22/14,Kautz Cleaver,4,0,0
6/22/14,Disappointment Cleaver,8,8,1
6/22/14,Emmons-Winthrop,3,3,1
6/21/14,Disappointment Cleaver,12,12,1
6/21/14,Disappointment Cleaver,12,10,0.833333333
6/21/14,Disappointment Cleaver,12,10,0.833333333
6/21/14,Disappointment Cleaver,3,0,0
6/21/14,Emmons-Winthrop,11,10,0.909090909
6/21/14,Disappointment Cleaver,3,3,1
6/21/14,Emmons-Winthrop,4,3,0.75
6/21/14,Disappointment Cleaver,2,2,1
6/21/14,Disappointment Cleaver,4,4,1
6/21/14,Emmons-Winthrop,4,4,1
6/21/14,Disappointment Cleaver,2,2,1
6/21/14,Disappointment Cleaver,3,2,0.666666667
6/21/14,Ptarmigan RIngraham Directge,3,0,0
6/21/14,Emmons-Winthrop,2,0,0
6/21/14,Unknown,1,0,0
6/21/14,Disappointment Cleaver,3,3,1
6/21/14,Gibralter Ledges,3,3,1
6/21/14,Fuhrer's Finger,2,0,0
6/21/14,Disappointment Cleaver,2,2,1
6/21/14,Emmons-Winthrop,4,2,0.5
6/21/14,Disappointment Cleaver,1,1,1
6/21/14,Emmons-Winthrop,4,0,0
6/21/14,Disappointment Cleaver,8,8,1
6/21/14,Little Tahoma,6,0,0
6/21/14,Emmons-Winthrop,2,2,1
6/21/14,Disappointment Cleaver,3,3,1
6/21/14,Emmons-Winthrop,8,0,0
6/21/14,Disappointment Cleaver,2,0,0
6/21/14,Emmons-Winthrop,2,2,1
6/21/14,Gibralter Ledges,2,0,0
6/21/14,Emmons-Winthrop,3,0,0
6/21/14,Fuhrer's Finger,2,2,1
6/21/14,Ptarmigan RIngraham Directge,2,2,1
6/21/14,Ptarmigan RIngraham Directge,4,4,1
6/21/14,Fuhrer's Finger,3,2,0.666666667
6/21/14,Unknown,1,0,0
6/21/14,Emmons-Winthrop,2,2,1
6/21/14,glacier only - no summit attempt,2,0,0
6/21/14,Unknown,2,0,0
6/21/14,Disappointment Cleaver,2,0,0
6/21/14,Disappointment Cleaver,2,2,1
6/21/14,Disappointment Cleaver,2,0,0
6/21/14,Disappointment Cleaver,2,0,0
6/21/14,Emmons-Winthrop,3,3,1
6/21/14,Fuhrer's Finger,2,0,0
6/20/14,Disappointment Cleaver,12,11,0.916666667
6/20/14,Disappointment Cleaver,12,12,1
6/20/14,Emmons-Winthrop,12,0,0
6/20/14,Disappointment Cleaver,11,9,0.818181818
6/20/14,Disappointment Cleaver,4,4,1
6/20/14,Liberty RIngraham Directge,2,2,1
6/20/14,Disappointment Cleaver,3,0,0
6/20/14,Disappointment Cleaver,2,2,1
6/20/14,Emmons-Winthrop,3,3,1
6/20/14,Disappointment Cleaver,4,0,0
6/20/14,Disappointment Cleaver,7,0,0
6/20/14,Disappointment Cleaver,4,4,1
6/20/14,Disappointment Cleaver,4,0,0
6/20/14,Disappointment Cleaver,2,2,1
6/20/14,Disappointment Cleaver,2,0,0
6/20/14,Disappointment Cleaver,3,0,0
6/20/14,Disappointment Cleaver,3,0,0
6/20/14,Little Tahoma,3,3,1
6/20/14,Emmons-Winthrop,3,3,1
6/20/14,Emmons-Winthrop,3,3,1
6/20/14,Emmons-Winthrop,7,5,0.714285714
6/20/14,Emmons-Winthrop,4,3,0.75
6/20/14,Disappointment Cleaver,2,2,1
6/20/14,Disappointment Cleaver,3,3,1
6/20/14,Emmons-Winthrop,4,4,1
6/20/14,Ptarmigan RIngraham Directge,2,0,0
6/20/14,Kautz Cleaver,2,0,0
6/20/14,Disappointment Cleaver,7,7,1
6/20/14,Disappointment Cleaver,2,2,1
6/20/14,Disappointment Cleaver,2,0,0
6/20/14,Disappointment Cleaver,5,5,1
6/20/14,Disappointment Cleaver,6,0,0
6/20/14,Disappointment Cleaver,3,0,0
6/20/14,Unknown,1,0,0
6/20/14,Disappointment Cleaver,2,0,0
6/20/14,Disappointment Cleaver,2,2,1
6/20/14,Disappointment Cleaver,2,2,1
6/20/14,Emmons-Winthrop,3,3,1
6/20/14,Emmons-Winthrop,3,3,1
6/20/14,Emmons-Winthrop,3,3,1
6/20/14,Ptarmigan RIngraham Directge,3,2,0.666666667
6/19/14,Disappointment Cleaver,11,11,1
6/19/14,Disappointment Cleaver,11,4,0.363636364
6/19/14,Disappointment Cleaver,12,7,0.583333333
6/19/14,Disappointment Cleaver,3,1,0.333333333
6/19/14,Disappointment Cleaver,4,4,1
6/19/14,Disappointment Cleaver,7,7,1
6/19/14,Disappointment Cleaver,5,2,0.4
6/19/14,Disappointment Cleaver,7,7,1
6/19/14,Disappointment Cleaver,5,5,1
6/19/14,Emmons-Winthrop,4,3,0.75
6/19/14,Disappointment Cleaver,3,1,0.333333333
6/19/14,Disappointment Cleaver,2,0,0
6/19/14,Disappointment Cleaver,2,1,0.5
6/19/14,Disappointment Cleaver,2,0,0
6/19/14,Disappointment Cleaver,8,5,0.625
6/19/14,Mowich Face,2,0,0
6/19/14,Unknown,3,0,0
6/19/14,Disappointment Cleaver,2,2,1
6/19/14,Sunset RIngraham Directge,2,0,0
6/19/14,Disappointment Cleaver,2,0,0
6/19/14,Tahoma Glacier,2,2,1
6/19/14,Kautz Glacier,6,6,1
6/18/14,Disappointment Cleaver,12,8,0.666666667
6/18/14,Disappointment Cleaver,12,11,0.916666667
6/18/14,Disappointment Cleaver,12,9,0.75
6/18/14,Unknown,12,0,0
6/18/14,Disappointment Cleaver,12,9,0.75
6/18/14,Disappointment Cleaver,2,0,0
6/18/14,Disappointment Cleaver,2,2,1
6/18/14,Disappointment Cleaver,4,0,0
6/18/14,Disappointment Cleaver,2,2,1
6/18/14,Emmons-Winthrop,3,3,1
6/17/14,Disappointment Cleaver,12,9,0.75
6/17/14,Kautz Cleaver,12,8,0.666666667
6/17/14,Emmons-Winthrop,12,0,0
6/17/14,Disappointment Cleaver,12,8,0.666666667
6/17/14,Disappointment Cleaver,12,8,0.666666667
6/17/14,Liberty RIngraham Directge,2,2,1
6/17/14,Sunset RIngraham Directge,2,0,0
6/17/14,Kautz Glacier,3,0,0
6/17/14,Ingraham Direct,3,0,0
6/17/14,Emmons-Winthrop,2,2,1
6/17/14,Disappointment Cleaver,2,0,0
6/17/14,Disappointment Cleaver,2,0,0
6/17/14,Liberty RIngraham Directge,2,2,1
6/17/14,Kautz Glacier,2,2,1
6/17/14,Kautz Cleaver,2,2,1
6/16/14,Disappointment Cleaver,11,8,0.727272727
6/16/14,Disappointment Cleaver,12,0,0
6/16/14,Disappointment Cleaver,10,5,0.5
6/16/14,Disappointment Cleaver,4,0,0
6/16/14,Disappointment Cleaver,2,2,1
6/16/14,Disappointment Cleaver,2,0,0
6/16/14,Disappointment Cleaver,3,0,0
6/16/14,Disappointment Cleaver,6,0,0
6/16/14,Disappointment Cleaver,2,2,1
6/16/14,Disappointment Cleaver,5,0,0
6/16/14,Disappointment Cleaver,2,0,0
6/16/14,Disappointment Cleaver,6,6,1
6/16/14,Disappointment Cleaver,2,2,1
6/16/14,Emmons-Winthrop,3,0,0
6/16/14,Fuhrer's Finger,2,2,1
6/15/14,Disappointment Cleaver,12,0,0
6/15/14,Emmons-Winthrop,11,0,0
